id_wifi;provinsi;kota_kabupaten;kecamatan;nama_lokasi;alamat;longitude;latitude;tahun;;
113;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KIDUL;KECAMATAN BANDUNG KIDUL;JL. BATUNUNGGAL NO.3, KB. WARU, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272, INDONESIA;0;0;2017;;
114;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KIDUL;KECAMATAN BANDUNG KIDUL;JL. BATUNUNGGAL NO.3, KB. WARU, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272, INDONESIA;0;0;2017;;
115;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KIDUL;KECAMATAN BANDUNG KIDUL;JL. BATUNUNGGAL NO.3, KB. WARU, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272, INDONESIA;0;0;2017;;
116;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KIDUL;KECAMATAN BANDUNG KIDUL;JL. BATUNUNGGAL NO.3, KB. WARU, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272, INDONESIA;0;0;2017;;
117;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KIDUL;KECAMATAN BANDUNG KIDUL;JL. BATUNUNGGAL NO.3, KB. WARU, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272, INDONESIA;0;0;2017;;
118;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KIDUL;KECAMATAN BANDUNG KIDUL;JL. BATUNUNGGAL NO.3, KB. WARU, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272, INDONESIA;0;0;2017;;
119;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KIDUL;KECAMATAN BANDUNG KIDUL;JL. BATUNUNGGAL NO.3, KB. WARU, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272, INDONESIA;0;0;2017;;
120;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KIDUL;KECAMATAN BANDUNG KIDUL;JL. BATUNUNGGAL NO.3, KB. WARU, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272, INDONESIA;0;0;2017;;
121;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
122;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
123;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
124;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
125;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
126;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
127;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
128;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
129;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
130;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
131;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
132;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG KULON;KECAMATAN BANDUNG KULON;JL. HOLIS NO.210, CARINGIN, BANDUNG KULON, KOTA BANDUNG, JAWA BARAT 40212, INDONESIA;0;0;2017;;
133;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
134;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
135;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
136;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
137;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
138;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
139;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
140;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
141;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
142;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
143;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
144;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;KECAMATAN BANDUNG WETAN;JL. TAMAN SARI NO.49, LB. SILIWANGI, COBLONG, KOTA BANDUNG, JAWA BARAT 40132, INDONESIA;0;0;2017;;
145;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
146;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
147;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
148;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
149;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
150;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
151;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
152;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
153;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
154;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
155;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
156;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATUNUNGGAL;KECAMATAN BATUNUNGGAL;JL. VENUS NO. 6, GUMURUH, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40275, INDONESIA;0;0;2017;;
157;JAWA BARAT;KOTA BANDUNG;BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
158;JAWA BARAT;KOTA BANDUNG;BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
159;JAWA BARAT;KOTA BANDUNG;BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
160;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
161;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
162;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
163;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
164;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
165;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
166;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
167;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
168;JAWA BARAT;KOTA BANDUNG;KECAMATAN BANDUNG WETAN;BEER POINT TRAFFIC CAFE;PASTEUR 11 A;107.603;-69.005;2017;;
169;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
170;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
171;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
172;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
173;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
174;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
175;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
176;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
177;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
178;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
179;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
180;JAWA BARAT;KOTA BANDUNG;KECAMATAN REGOL;BOD PENDOPO WALIKOTA;ALUN-ALUN (BANDUNG), JALAN DALEM KAUM, BANDUNG, WEST JAVA, 40111, INDONESIA;0;0;2017;;
181;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
182;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
183;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
184;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
185;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
186;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
187;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
188;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
189;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
190;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
191;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
192;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KALER;KECAMATAN BOJONGLOA KALER;JALAN K. HAJI WAHID HASYIM NO. 258, SUKA ASIH, BOJONGLOA KALER, SUKA ASIH, BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40233, INDONESIA;0;0;2017;;
193;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
194;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
195;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
196;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
197;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
198;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
199;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
200;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
201;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
202;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
203;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
204;JAWA BARAT;KOTA BANDUNG;KECAMATAN BOJONGLOA KIDUL;KECAMATAN BOJONGLOA KIDUL;JL. KEBON LEGA II, SITUSAEUR, BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40235, INDONESIA;0;0;2017;;
205;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
206;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
207;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
208;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
209;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
210;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
211;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
212;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
213;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
214;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
215;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
216;JAWA BARAT;KOTA BANDUNG;KECAMATAN BATU NUNGGAL;BPPT;JALAN CIANJUR NO.34, BATUNUNGGAL, KACAPIRING, BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT;107.632;-69.162;2017;;
217;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;KECAMATAN BUAH BATU;JL. CIJAWURA HILIR NO.291, MARGASARI, BUAHBATU, BANDUNG, JAWA BARAT 40287, INDONESIA;0;0;2017;;
218;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;KECAMATAN BUAH BATU;JL. CIJAWURA HILIR NO.291, MARGASARI, BUAHBATU, BANDUNG, JAWA BARAT 40287, INDONESIA;0;0;2017;;
219;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;KECAMATAN BUAH BATU;JL. CIJAWURA HILIR NO.291, MARGASARI, BUAHBATU, BANDUNG, JAWA BARAT 40287, INDONESIA;0;0;2017;;
220;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;KECAMATAN BUAH BATU;JL. CIJAWURA HILIR NO.291, MARGASARI, BUAHBATU, BANDUNG, JAWA BARAT 40287, INDONESIA;0;0;2017;;
221;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;KECAMATAN BUAH BATU;JL. CIJAWURA HILIR NO.291, MARGASARI, BUAHBATU, BANDUNG, JAWA BARAT 40287, INDONESIA;0;0;2017;;
222;JAWA BARAT;KOTA BANDUNG;KECAMATAN BUAH BATU;KECAMATAN BUAH BATU;JL. CIJAWURA HILIR NO.291, MARGASARI, BUAHBATU, BANDUNG, JAWA BARAT 40287, INDONESIA;0;0;2017;;
